Eigenvalue      % Variance      Cumulative Variance
-0.000          0.000           0.000           
-0.000          0.000           0.000           
-0.000          0.000           0.000           
-0.000          0.000           0.000           
-0.000          0.000           0.000           
-0.000          0.000           0.000           
-0.000          0.000           0.000           
-0.000          0.000           0.000           
-0.000          0.000           0.000           
-0.000          0.000           0.000           
-0.000          0.000           0.000           
-0.000          0.000           0.000           
-0.000          0.000           0.000           
-0.000          0.000           0.000           
-0.001          0.000           0.000           
-0.001          0.000           0.000           
-0.001          0.000           0.000           
-0.001          0.000           0.000           
-0.001          0.000           0.000           
-0.002          0.000           0.000           
